work_year,experience_level,salary_in_usd,remote_ratio,company_size,FL,FT,PT
2024,1,68964,0,2,0,1,0
2025,3,182549,0,2,0,1,0
2025,3,115000,100,2,0,1,0
2025,3,277000,0,2,0,1,0
2024,3,96040,100,2,0,1,0
2024,3,123000,0,2,0,1,0
2025,3,265600,0,2,0,1,0
2024,3,94200,100,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,2,300000,0,2,0,1,0
2025,3,203000,0,2,0,1,0
2025,3,106250,0,2,0,1,0
2024,1,98400,0,2,0,1,0
2025,3,282200,0,2,0,1,0
2025,2,140000,0,2,0,1,0
2025,3,163200,0,2,0,1,0
2024,3,135000,0,2,0,1,0
2025,3,185000,100,2,0,1,0
2023,3,100500,0,2,0,1,0
2024,3,170000,0,2,0,1,0
2025,2,108212,0,2,0,1,0
2025,3,291000,0,2,0,1,0
2025,2,143000,100,2,0,1,0
2024,3,160000,100,2,0,1,0
2025,2,155000,0,2,0,1,0
2024,3,92190,0,2,0,1,0
2025,3,114000,0,2,0,1,0
2023,3,385000,0,2,0,1,0
2025,2,78200,0,2,0,1,0
2024,3,170700,0,2,0,1,0
2025,3,89873,0,2,0,1,0
2025,3,260000,0,2,0,1,0
2024,1,101527,0,2,0,1,0
2024,3,184300,0,2,0,1,0
2025,4,260000,0,2,0,1,0
2024,3,165500,0,2,0,1,0
2024,3,200000,100,2,0,1,0
2024,3,240240,0,2,0,1,0
2024,3,314400,0,2,0,1,0
2024,2,76000,100,2,0,1,0
2024,1,181610,0,2,0,1,0
2024,2,370000,0,2,0,1,0
2025,1,63291,0,2,0,1,0
2024,3,130000,100,2,0,1,0
2025,3,306200,0,2,0,1,0
2024,3,179000,0,2,0,1,0
2025,3,159000,0,2,0,1,0
2025,2,178100,100,2,0,1,0
2025,1,72200,0,2,0,1,0
2024,2,193000,0,2,0,1,0
2025,3,291000,0,2,0,1,0
2025,2,140000,0,2,0,1,0
2024,3,200200,0,2,0,1,0
2024,3,175000,0,2,0,1,0
2025,3,188000,0,2,0,1,0
2024,2,97000,0,2,0,1,0
2024,3,81250,0,2,0,1,0
2024,1,87000,0,2,0,1,0
2025,3,314400,0,2,0,1,0
2025,3,231000,0,2,0,1,0
2024,3,70800,0,2,0,1,0
2024,3,244000,0,2,0,1,0
2024,3,137972,0,2,0,1,0
2023,3,221000,0,2,0,1,0
2025,3,155800,0,2,0,1,0
2025,3,230000,100,2,0,1,0
2025,3,86700,0,2,0,1,0
2025,2,119076,100,2,0,1,0
2025,2,80000,0,2,0,1,0
2025,1,35554,0,2,0,1,0
2024,2,260000,0,2,0,1,0
2025,1,16000,100,2,0,0,0
2025,3,165000,0,2,0,1,0
2025,2,230000,0,2,0,1,0
2025,3,136000,0,2,0,1,0
2024,2,290000,0,2,0,1,0
2025,3,166000,0,2,0,1,0
2025,3,242000,0,2,0,1,0
2025,3,190800,100,2,0,1,0
2025,1,88400,0,3,0,1,0
2024,3,207800,0,2,0,1,0
2024,2,163000,100,2,0,1,0
2024,2,66000,0,2,0,1,0
2024,2,103500,100,2,0,1,0
2022,3,173000,100,2,0,1,0
2024,2,182000,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2024,3,355000,0,2,0,1,0
2024,2,84398,0,2,0,1,0
2024,2,96038,0,2,0,1,0
2025,1,131906,0,2,0,1,0
2024,3,151000,0,2,0,1,0
2025,3,235400,0,2,0,1,0
2024,2,150000,0,2,0,1,0
2024,2,124000,0,2,0,1,0
2024,3,267900,0,2,0,1,0
2025,2,115000,0,2,0,1,0
2025,3,210000,0,2,0,1,0
2023,3,107968,50,3,0,1,0
2025,3,79700,0,2,0,1,0
2024,3,85280,100,2,0,1,0
2025,3,290004,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2024,3,183300,0,2,0,1,0
2024,3,264200,0,2,0,1,0
2025,2,200000,0,2,0,1,0
2024,2,300000,0,2,0,1,0
2025,3,120900,0,2,0,1,0
2024,3,259700,100,2,0,1,0
2024,2,385000,0,2,0,1,0
2025,2,297000,0,2,0,1,0
2023,3,202800,0,3,0,1,0
2025,2,94500,100,2,0,1,0
2024,3,273675,0,2,0,1,0
2024,4,100000,100,2,0,1,0
2025,3,190000,0,2,0,1,0
2025,3,154000,0,2,0,1,0
2025,2,85000,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2025,3,283600,0,2,0,1,0
2025,3,117000,0,2,0,1,0
2025,1,99285,0,2,0,1,0
2024,3,224000,0,2,0,1,0
2024,2,61933,0,2,0,1,0
2024,3,190000,100,2,0,1,0
2024,3,123626,0,2,0,1,0
2024,4,351000,0,2,0,1,0
2024,3,154000,0,2,0,1,0
2023,3,157000,0,2,0,1,0
2024,1,28000,0,2,0,1,0
2023,2,150000,0,2,0,1,0
2025,3,146751,0,2,0,1,0
2024,1,118800,0,2,0,1,0
2024,3,120000,0,2,0,1,0
2024,3,190700,0,2,0,1,0
2024,3,77500,0,2,0,1,0
2020,3,109024,50,2,0,1,0
2024,3,339250,100,2,0,1,0
2025,3,199000,0,2,0,1,0
2025,2,130000,100,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,1,67000,0,2,0,1,0
2025,3,120000,0,2,0,1,0
2025,3,66000,0,2,0,1,0
2025,1,137100,0,2,0,1,0
2025,3,182000,0,2,0,1,0
2025,3,138500,100,2,0,1,0
2025,1,124000,0,2,0,1,0
2024,3,117000,0,2,0,1,0
2024,3,185625,0,2,0,1,0
2025,3,200000,100,2,0,1,0
2024,3,242000,0,2,0,1,0
2024,2,45775,0,2,0,1,0
2024,3,310000,0,2,0,1,0
2023,2,158000,0,2,0,1,0
2024,3,186949,0,2,0,1,0
2025,2,180000,0,2,0,1,0
2025,3,196700,0,2,0,1,0
2024,3,227950,0,2,0,1,0
2025,1,98000,0,2,0,1,0
2025,3,196000,0,2,0,1,0
2025,2,115000,100,2,0,1,0
2024,3,112000,0,2,0,1,0
2024,2,75000,0,2,0,1,0
2025,3,200000,100,2,0,1,0
2025,3,165600,0,2,0,1,0
2024,3,164000,0,2,0,1,0
2025,3,385000,0,2,0,1,0
2025,3,189200,100,2,0,1,0
2025,2,223600,0,3,0,1,0
2025,1,56000,0,2,0,1,0
2025,2,400000,100,2,0,0,1
2025,2,76164,0,2,0,1,0
2025,1,100791,0,2,0,1,0
2024,2,235000,0,2,0,1,0
2025,2,270000,0,2,0,1,0
2025,3,72285,100,2,0,1,0
2025,3,167000,100,2,0,1,0
2024,2,55426,0,2,0,1,0
2021,3,53192,50,3,0,1,0
2025,3,200000,0,2,0,1,0
2024,3,160520,100,2,0,1,0
2025,2,149600,0,2,0,1,0
2025,3,98200,0,2,0,1,0
2023,3,245000,0,2,0,1,0
2024,3,250000,0,2,0,1,0
2025,2,151400,100,2,0,1,0
2025,3,180000,0,2,0,1,0
2024,3,96643,0,2,0,1,0
2025,3,100500,0,2,0,1,0
2025,3,148800,100,2,0,1,0
2025,2,110000,0,2,0,1,0
2025,3,222000,0,2,0,1,0
2025,3,167000,100,2,0,1,0
2024,1,54300,0,2,0,1,0
2025,3,221900,100,2,0,1,0
2024,1,47500,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2025,3,151000,0,2,0,1,0
2024,3,269100,0,2,0,1,0
2025,3,163966,0,2,0,1,0
2024,1,190000,0,2,0,1,0
2024,3,180393,0,2,0,1,0
2022,2,60000,100,2,0,1,0
2025,3,230000,0,2,0,1,0
2024,3,166600,0,2,0,1,0
2024,1,96000,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2022,3,61300,100,2,0,1,0
2024,2,137000,0,2,0,1,0
2025,2,300000,0,2,0,1,0
2025,2,118200,0,3,0,1,0
2025,3,356500,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,3,280600,0,2,0,1,0
2024,2,126300,100,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,3,184000,0,2,0,1,0
2025,3,190000,100,2,0,1,0
2024,2,135000,0,2,0,1,0
2024,3,148045,0,2,0,1,0
2024,2,130900,0,2,0,1,0
2025,3,144400,0,2,0,1,0
2024,2,90000,100,2,0,1,0
2025,3,220000,0,2,0,1,0
2025,2,141000,0,2,0,1,0
2025,3,145000,0,2,0,1,0
2022,3,135000,100,2,0,1,0
2024,3,188100,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2024,2,95000,100,2,0,1,0
2025,3,180000,0,2,0,1,0
2023,3,319000,0,2,0,1,0
2024,2,185000,0,2,0,1,0
2024,2,264200,0,2,0,1,0
2023,3,72000,0,2,0,1,0
2025,3,116500,0,2,0,1,0
2025,2,103000,0,2,0,1,0
2025,3,204000,100,2,0,1,0
2024,4,274800,0,2,0,1,0
2025,2,220000,0,2,0,1,0
2025,2,85600,100,2,0,1,0
2024,3,139700,100,2,0,1,0
2025,3,114000,0,2,0,1,0
2024,2,106000,0,2,0,1,0
2025,3,149000,100,2,0,1,0
2025,3,243400,0,2,0,1,0
2024,3,106250,0,2,0,1,0
2022,3,156600,100,2,0,1,0
2024,2,130000,0,2,0,1,0
2025,3,218000,0,2,0,1,0
2024,3,175800,0,2,0,1,0
2025,3,184000,0,2,0,1,0
2024,3,172000,0,2,0,1,0
2025,3,145000,0,2,0,1,0
2024,3,146000,0,2,0,1,0
2024,3,135000,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,3,319000,0,2,0,1,0
2024,3,149700,0,2,0,1,0
2024,2,115800,0,2,0,1,0
2025,1,56962,0,2,0,1,0
2025,3,237400,0,2,0,1,0
2025,1,157300,0,2,0,1,0
2024,2,132975,0,2,0,1,0
2025,2,84000,0,2,0,1,0
2025,3,54000,0,2,0,1,0
2025,2,150200,0,2,0,1,0
2025,3,203000,0,2,0,1,0
2024,2,148000,0,2,0,1,0
2025,3,81865,100,2,0,1,0
2025,2,219107,0,2,0,1,0
2023,3,185900,0,2,0,1,0
2025,2,232919,100,2,0,1,0
2025,2,90000,0,2,0,1,0
2025,3,175500,0,2,0,1,0
2023,3,168000,0,2,0,1,0
2024,3,296300,0,2,0,1,0
2024,1,174600,0,2,0,1,0
2024,2,186000,0,2,0,1,0
2023,3,203500,0,2,0,1,0
2024,2,85000,0,2,0,1,0
2022,3,133000,0,3,0,1,0
2023,3,300000,0,2,0,1,0
2025,3,135700,0,2,0,1,0
2024,2,287500,0,2,0,1,0
2025,1,73000,0,2,0,1,0
2025,3,184140,0,2,0,1,0
2025,4,205000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,2,127500,0,2,0,1,0
2025,3,100000,0,2,0,1,0
2022,3,81666,100,2,0,1,0
2024,3,75000,0,2,0,1,0
2024,2,212800,0,3,0,1,0
2025,3,158100,100,2,0,1,0
2024,2,134500,0,2,0,1,0
2024,3,163654,0,2,0,1,0
2024,3,202350,0,2,0,1,0
2025,3,245000,100,2,0,1,0
2024,3,212800,0,3,0,1,0
2024,3,110000,0,2,0,1,0
2024,3,128250,0,2,0,1,0
2024,1,145000,0,2,0,1,0
2023,3,253200,0,2,0,1,0
2024,3,249800,0,2,0,1,0
2023,3,38290,50,3,0,1,0
2025,3,175000,0,2,0,1,0
2025,1,25263,0,2,0,1,0
2025,3,235400,0,2,0,1,0
2025,3,62100,100,2,0,1,0
2025,2,75789,0,2,0,1,0
2025,3,63157,0,2,0,1,0
2024,3,210000,100,2,0,1,0
2024,3,270000,0,2,0,1,0
2025,3,287500,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2024,3,200200,0,2,0,1,0
2025,3,250800,0,2,0,1,0
2025,2,123000,100,2,0,1,0
2023,3,283200,0,2,0,1,0
2024,2,223600,100,3,0,1,0
2025,2,70000,100,3,0,1,0
2025,1,70000,0,2,0,1,0
2025,3,97500,0,2,0,1,0
2025,3,154000,100,2,0,1,0
2025,4,192400,100,2,0,1,0
2024,3,153900,0,2,0,1,0
2023,3,125000,100,2,0,1,0
2024,2,183300,0,2,0,1,0
2025,1,137000,0,2,0,1,0
2023,3,151000,100,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,2,136000,0,3,0,1,0
2025,1,80000,0,2,0,0,1
2025,3,154800,100,2,0,1,0
2024,2,151800,0,2,0,1,0
2025,3,131900,100,2,0,1,0
2024,2,80000,100,2,0,1,0
2025,2,150000,0,2,0,1,0
2025,2,147420,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2025,3,108000,0,2,0,1,0
2024,3,220900,0,2,0,1,0
2025,3,141000,0,2,0,1,0
2025,2,200000,0,2,0,1,0
2024,3,202800,0,3,0,1,0
2024,3,225000,0,2,0,1,0
2024,3,199700,0,2,0,1,0
2025,2,109000,100,2,0,1,0
2024,3,175000,100,2,0,1,0
2025,2,180000,0,2,0,1,0
2024,3,260000,0,2,0,1,0
2025,3,75789,0,2,0,1,0
2024,3,108500,100,2,0,1,0
2024,2,86800,0,2,0,1,0
2025,3,227500,100,2,0,1,0
2025,3,150400,0,2,0,1,0
2025,2,145000,0,2,0,1,0
2024,4,143297,0,2,0,1,0
2024,3,68750,0,2,0,1,0
2024,3,263000,0,2,0,1,0
2025,3,164600,0,2,0,1,0
2024,3,118976,0,2,0,1,0
2022,3,117000,100,2,0,1,0
2024,2,60000,0,2,0,1,0
2025,1,50000,0,2,0,0,1
2024,2,200000,0,2,0,1,0
2025,3,123191,0,2,0,1,0
2025,2,246300,0,2,0,1,0
2025,3,236400,100,2,0,1,0
2024,3,82000,0,2,0,1,0
2024,1,131000,100,2,0,1,0
2024,2,143750,0,2,0,1,0
2025,2,176800,0,2,0,1,0
2025,3,220090,0,2,0,1,0
2024,3,136100,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2024,3,306000,0,2,0,1,0
2024,2,135400,0,2,0,1,0
2024,3,138800,0,2,0,1,0
2025,3,225000,0,2,0,1,0
2024,2,70400,0,2,0,1,0
2023,1,92280,0,2,0,1,0
2025,2,170000,100,2,0,1,0
2025,3,187300,0,2,0,1,0
2025,1,96000,0,2,0,1,0
2025,3,167981,100,2,0,1,0
2025,3,86000,100,2,0,1,0
2024,3,129200,0,2,0,1,0
2023,3,93300,0,2,0,1,0
2024,1,165000,0,2,0,1,0
2025,3,198440,100,2,0,1,0
2025,3,179858,0,2,0,1,0
2025,3,126582,0,2,0,1,0
2024,2,50000,0,2,0,1,0
2024,3,260000,0,3,0,1,0
2024,2,120000,100,2,0,1,0
2024,3,220000,0,2,0,1,0
2025,2,85000,0,2,0,1,0
2023,3,79600,0,3,0,1,0
2024,3,165500,0,2,0,1,0
2025,1,82900,100,2,0,1,0
2024,3,378700,0,2,0,1,0
2024,3,142000,0,2,0,1,0
2024,3,25000,0,2,0,1,0
2025,2,146400,0,2,0,1,0
2024,2,121000,0,2,0,1,0
2024,3,190000,0,2,0,1,0
2024,3,297000,0,2,0,1,0
2025,3,181854,0,2,0,1,0
2025,1,172000,0,2,0,1,0
2024,2,100000,100,2,0,1,0
2024,2,235000,0,2,0,1,0
2024,2,88000,0,2,0,1,0
2024,2,191000,100,2,0,1,0
2025,2,145400,0,2,0,1,0
2025,3,36000,100,2,0,1,0
2025,3,170000,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,243000,100,2,0,1,0
2025,3,138900,0,2,0,1,0
2025,2,266400,0,2,0,1,0
2024,2,124600,0,2,0,1,0
2024,3,113840,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,95000,100,2,0,1,0
2024,3,57777,0,2,0,1,0
2023,3,212000,0,2,0,1,0
2024,3,87550,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,3,278300,0,2,0,1,0
2025,3,137600,0,2,0,1,0
2024,2,85000,0,2,0,1,0
2025,3,184000,0,2,0,1,0
2024,3,190000,100,2,0,1,0
2025,2,252000,0,2,0,1,0
2024,3,253000,0,2,0,1,0
2023,3,128000,0,2,0,1,0
2024,1,84000,0,2,0,1,0
2024,2,188100,0,2,0,1,0
2025,3,81012,0,2,0,1,0
2024,3,225000,0,2,0,1,0
2025,3,350000,0,2,0,1,0
2025,2,67500,0,2,0,1,0
2025,3,225000,0,2,0,1,0
2025,2,70000,0,2,0,1,0
2025,2,108000,0,2,0,1,0
2024,2,210960,0,2,0,1,0
2025,2,203000,100,2,0,1,0
2024,3,127600,0,2,0,1,0
2025,2,180000,0,2,0,1,0
2025,1,28649,0,2,0,1,0
2024,3,200000,100,2,0,1,0
2024,2,210000,100,3,0,1,0
2025,3,190800,100,2,0,1,0
2025,2,163600,0,2,0,1,0
2024,2,84900,0,2,0,1,0
2025,2,90000,0,2,0,1,0
2024,2,106500,0,2,0,1,0
2024,3,100000,0,2,0,1,0
2025,3,137510,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,3,121500,100,2,0,1,0
2025,3,176300,0,2,0,1,0
2024,2,87500,0,2,0,1,0
2024,3,200000,100,2,0,1,0
2025,3,108000,0,2,0,1,0
2024,2,148100,0,2,0,1,0
2024,2,128000,0,2,0,1,0
2025,3,250000,100,2,0,1,0
2025,4,96400,0,2,0,1,0
2025,3,151800,0,2,0,1,0
2024,2,259000,0,2,0,1,0
2024,2,163696,0,2,0,1,0
2025,2,180800,0,2,0,1,0
2025,1,86986,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2024,2,149000,100,2,0,1,0
2023,3,177700,0,2,0,1,0
2022,3,99100,0,2,0,1,0
2024,3,253000,0,2,0,1,0
2024,3,100000,0,2,0,1,0
2024,3,113600,0,2,0,1,0
2025,3,200700,0,2,0,1,0
2025,2,120000,100,2,0,1,0
2024,2,125000,0,2,0,1,0
2024,3,196000,0,2,0,1,0
2025,2,66455,0,2,0,1,0
2025,3,356500,0,2,0,1,0
2025,3,126100,0,2,0,1,0
2024,2,136000,0,3,0,1,0
2025,2,86600,0,2,0,1,0
2024,3,217100,100,2,0,1,0
2024,3,133650,100,2,0,1,0
2023,3,184000,0,2,0,1,0
2024,2,229900,100,2,0,1,0
2024,2,165100,0,2,0,1,0
2023,3,131310,0,2,0,1,0
2022,3,127000,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2025,3,149000,0,2,0,1,0
2024,3,293000,0,2,0,1,0
2024,2,131200,0,2,0,1,0
2025,3,250000,0,2,0,1,0
2024,3,370000,0,2,0,1,0
2025,3,144400,0,2,0,1,0
2023,3,197400,0,2,0,1,0
2025,3,225000,0,2,0,1,0
2025,1,42122,0,2,0,1,0
2024,2,81500,0,2,0,1,0
2024,3,156800,0,2,0,1,0
2025,3,85150,0,2,0,1,0
2024,3,132000,0,2,0,1,0
2025,1,425000,0,2,0,1,0
2024,1,105000,0,2,0,1,0
2025,2,82100,100,2,0,1,0
2024,3,469000,0,2,0,1,0
2025,3,233500,0,2,0,1,0
2024,3,189750,0,2,0,1,0
2025,3,115000,0,2,0,1,0
2024,3,119100,0,2,0,1,0
2024,3,138000,0,2,0,1,0
2024,2,241500,0,2,0,1,0
2024,1,129960,0,2,0,1,0
2025,3,183700,0,2,0,1,0
2024,1,250000,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2024,1,89500,100,2,0,1,0
2025,3,116500,0,2,0,1,0
2024,2,172000,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2023,3,252000,0,2,0,1,0
2023,3,64781,0,2,0,1,0
2025,3,255000,0,2,0,1,0
2024,2,135000,100,2,0,1,0
2024,2,75600,0,2,0,1,0
2025,2,80000,100,2,0,1,0
2024,2,76300,0,2,0,1,0
2025,3,213325,0,2,0,1,0
2024,3,109500,100,2,0,1,0
2025,3,100000,100,2,0,1,0
2023,3,142200,0,2,0,1,0
2025,3,145000,0,2,0,1,0
2025,3,215000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,2,324000,0,2,0,1,0
2024,2,70500,0,2,0,1,0
2025,2,129700,0,2,0,1,0
2024,3,378700,0,2,0,1,0
2025,2,78481,0,2,0,1,0
2024,3,240000,0,2,0,1,0
2024,3,198000,0,2,0,1,0
2024,3,120000,100,2,0,1,0
2025,2,114510,100,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,2,289700,0,2,0,1,0
2025,3,153000,0,2,0,1,0
2025,3,203200,100,2,0,1,0
2025,2,211920,0,2,0,1,0
2021,3,165000,0,2,0,1,0
2024,2,63700,0,2,0,1,0
2024,1,145000,0,2,0,1,0
2025,2,119000,100,2,0,1,0
2025,3,140000,0,2,0,1,0
2025,1,86100,0,2,0,1,0
2025,3,160000,0,2,0,1,0
2023,1,120000,50,1,0,1,0
2025,3,120000,100,2,0,1,0
2025,2,400000,0,2,0,1,0
2025,2,60631,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2024,3,201450,100,2,0,1,0
2024,1,70000,0,2,0,1,0
2024,2,229900,0,2,0,1,0
2024,3,139776,100,2,0,1,0
2025,2,180800,0,2,0,1,0
2023,3,142200,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2025,3,109000,0,2,0,1,0
2024,2,120000,0,2,0,1,0
2025,3,215000,0,2,0,1,0
2024,1,157400,100,2,0,1,0
2025,3,180000,0,2,0,1,0
2024,2,65000,0,2,0,1,0
2025,3,153700,100,2,0,1,0
2024,3,280000,0,2,0,1,0
2024,3,157000,100,2,0,1,0
2025,2,145000,0,2,0,1,0
2025,3,425000,0,2,0,1,0
2025,3,300000,0,2,0,1,0
2024,1,137000,0,2,0,1,0
2024,3,250000,100,2,0,1,0
2024,1,99500,0,3,0,1,0
2025,2,110000,0,2,0,1,0
2024,3,126000,0,2,0,1,0
2025,3,112000,0,2,0,1,0
2024,3,191250,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2024,2,86840,100,2,0,1,0
2025,2,205600,0,3,0,1,0
2025,2,149000,100,2,0,1,0
2023,2,100000,0,2,0,1,0
2025,2,140550,100,2,0,1,0
2025,2,109350,0,2,0,1,0
2025,3,234000,0,2,0,1,0
2024,3,118450,0,2,0,1,0
2025,3,122970,0,2,0,1,0
2024,1,140000,0,2,0,1,0
2025,3,83230,0,2,0,1,0
2025,2,140000,100,2,0,1,0
2022,3,140000,100,2,0,1,0
2025,3,146200,100,2,0,1,0
2025,3,153000,0,2,0,1,0
2024,3,114500,0,2,0,1,0
2025,4,330000,0,2,0,1,0
2025,3,225000,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2025,2,128000,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2025,2,45569,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2024,3,168480,0,2,0,1,0
2025,1,102000,0,2,0,1,0
2024,3,101400,0,2,0,1,0
2024,3,128147,0,2,0,1,0
2023,3,121200,0,2,0,1,0
2025,3,251600,0,2,0,1,0
2025,3,139400,0,2,0,1,0
2025,3,296610,0,2,0,1,0
2024,3,356500,0,2,0,1,0
2024,3,284000,0,2,0,1,0
2025,3,200700,0,2,0,1,0
2024,4,253950,0,2,0,1,0
2023,2,61520,100,2,0,1,0
2024,3,183300,100,2,0,1,0
2024,3,138900,0,2,0,1,0
2025,2,190000,0,2,0,1,0
2024,1,136800,0,2,0,1,0
2025,3,161700,100,2,0,1,0
2025,2,108000,0,2,0,1,0
2025,2,175800,0,2,0,1,0
2024,1,172000,0,2,0,1,0
2025,3,197800,0,2,0,1,0
2024,3,137972,0,2,0,1,0
2024,2,68637,0,2,0,1,0
2023,2,181500,0,2,0,1,0
2024,3,299000,0,2,0,1,0
2025,3,193000,0,2,0,1,0
2024,2,178250,100,2,0,1,0
2025,1,175000,0,2,0,1,0
2024,3,98800,0,2,0,1,0
2025,3,216000,0,2,0,1,0
2025,3,465000,0,2,0,1,0
2024,2,102000,100,2,0,1,0
2025,4,333925,0,2,0,1,0
2024,1,250000,0,2,0,1,0
2025,1,98125,0,2,0,1,0
2024,2,78000,0,2,0,1,0
2024,2,122000,0,2,0,1,0
2024,2,83028,100,2,0,1,0
2024,1,64000,0,2,0,1,0
2024,2,85000,0,2,0,1,0
2024,3,85612,0,2,0,1,0
2025,3,340000,0,2,0,1,0
2025,2,147000,0,2,0,1,0
2024,1,90000,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2025,3,178090,100,2,0,1,0
2024,3,155000,0,2,0,1,0
2025,3,102000,0,2,0,1,0
2025,3,141000,0,2,0,1,0
2025,2,48860,100,2,0,1,0
2025,1,80000,0,2,0,1,0
2024,3,94860,0,2,0,1,0
2025,2,133000,0,2,0,1,0
2025,2,75000,100,2,0,1,0
2024,2,120000,0,2,0,1,0
2025,3,247300,100,2,0,1,0
2024,3,146000,0,2,0,1,0
2025,3,136961,0,2,0,1,0
2024,3,130000,100,2,0,1,0
2023,2,85445,0,2,0,1,0
2024,3,120750,0,2,0,1,0
2025,3,86694,0,2,0,1,0
2024,2,156864,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2023,2,123040,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,3,280000,0,2,0,1,0
2025,3,122500,100,2,0,1,0
2022,3,129300,0,2,0,1,0
2025,3,72000,0,2,0,1,0
2025,3,137600,0,2,0,1,0
2024,3,120000,0,2,0,1,0
2022,3,90320,100,2,0,1,0
2025,2,171700,0,2,0,1,0
2025,2,180000,100,2,0,1,0
2024,2,92500,0,2,0,1,0
2024,2,99000,0,2,0,0,0
2024,3,221000,0,2,0,1,0
2025,2,94700,0,2,0,1,0
2024,3,88500,0,2,0,1,0
2025,3,166000,0,2,0,1,0
2025,3,167760,0,2,0,1,0
2024,1,105000,0,2,0,1,0
2025,3,204900,0,2,0,1,0
2025,3,136000,100,2,0,1,0
2025,3,84806,0,2,0,1,0
2025,3,413000,0,2,0,1,0
2023,3,130000,0,2,0,1,0
2024,3,165000,0,2,0,1,0
2025,2,166400,0,3,0,1,0
2023,3,289800,0,2,0,1,0
2025,3,121790,100,2,0,1,0
2024,2,145000,100,2,0,1,0
2023,3,151000,100,2,0,1,0
2025,3,155700,0,2,0,1,0
2025,3,249900,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2023,3,115000,100,2,0,1,0
2023,3,98000,0,2,0,1,0
2024,2,208000,0,2,0,1,0
2024,2,300200,0,2,0,1,0
2024,1,85000,0,2,0,1,0
2024,3,188645,0,2,0,1,0
2025,2,130000,100,2,0,1,0
2024,2,112900,0,2,0,1,0
2024,3,125800,0,2,0,1,0
2025,3,234000,0,2,0,1,0
2025,2,36000,0,2,0,1,0
2024,3,98500,0,2,0,1,0
2025,3,138000,0,2,0,1,0
2024,3,294000,0,2,0,1,0
2025,2,55162,0,2,0,1,0
2020,3,91237,0,1,0,1,0
2025,3,171600,0,2,0,1,0
2024,3,128400,0,2,0,1,0
2025,3,305600,100,2,0,1,0
2025,2,186230,100,2,0,1,0
2024,2,229900,0,2,0,1,0
2024,3,164000,0,2,0,1,0
2025,2,94968,100,2,0,1,0
2024,3,267100,100,2,0,1,0
2024,3,201650,0,2,0,1,0
2024,2,126500,100,2,0,1,0
2024,2,128000,0,2,0,1,0
2025,1,225000,0,2,0,1,0
2024,3,118094,100,2,0,1,0
2024,3,170000,100,2,0,1,0
2025,3,168000,0,2,0,1,0
2024,1,145000,0,2,0,1,0
2024,3,250900,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,3,250600,0,2,0,1,0
2024,2,73100,0,2,0,1,0
2025,2,100000,0,2,0,1,0
2025,3,530000,0,2,0,1,0
2024,3,125000,0,2,0,1,0
2025,3,316500,100,2,0,1,0
2024,3,293800,0,2,0,1,0
2024,3,117700,0,2,0,1,0
2024,3,261500,0,3,0,1,0
2025,3,180000,0,2,0,1,0
2025,3,115500,0,2,0,1,0
2024,4,200000,100,2,0,1,0
2024,2,129000,0,2,0,1,0
2025,3,143200,0,2,0,1,0
2025,3,79800,0,2,0,1,0
2024,3,197438,0,2,0,1,0
2025,1,60000,0,2,0,1,0
2024,2,186642,100,2,0,1,0
