work_year,experience_level,salary_in_usd,remote_ratio,company_size,FL,FT,PT
2024,3,150400,0,3,0,1,0
2025,1,68000,0,2,0,1,0
2025,3,165000,0,2,0,1,0
2025,2,253500,0,2,0,1,0
2024,3,337300,0,2,0,1,0
2024,2,60400,0,2,0,1,0
2024,2,60900,0,2,0,1,0
2025,2,75600,0,2,0,1,0
2023,3,123000,0,2,0,1,0
2024,2,142400,0,2,0,1,0
2024,3,155000,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,1,106400,0,2,0,1,0
2024,2,21099,0,2,0,1,0
2024,3,108000,0,2,0,1,0
2024,3,134500,0,2,0,1,0
2024,2,321632,0,2,0,1,0
2024,2,165600,0,3,0,1,0
2025,2,80000,0,2,0,1,0
2025,2,125000,100,2,0,1,0
2024,3,208000,0,2,0,1,0
2025,2,160000,0,2,0,1,0
2025,1,65000,0,2,0,1,0
2024,3,200000,0,2,0,1,0
2023,3,90000,0,2,0,1,0
2025,3,155000,100,2,0,1,0
2024,3,140000,0,2,0,1,0
2024,3,142600,0,2,0,1,0
2025,3,99000,0,2,0,1,0
2024,2,158000,0,2,0,1,0
2024,3,183300,100,2,0,1,0
2025,2,86700,0,2,0,1,0
2025,3,171600,0,2,0,1,0
2024,3,104800,0,2,0,1,0
2024,1,157800,0,2,0,1,0
2023,3,98500,0,2,0,1,0
2025,3,103500,0,2,0,1,0
2025,3,365000,0,2,0,1,0
2024,3,206000,100,2,0,1,0
2024,2,108000,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,1,18644,0,2,0,1,0
2024,3,146153,100,2,0,1,0
2024,2,250000,0,2,0,1,0
2022,3,123400,0,2,0,1,0
2023,3,150000,0,2,0,1,0
2023,4,126500,100,2,0,1,0
2025,2,50526,0,2,0,1,0
2024,4,100000,0,2,0,1,0
2024,3,148000,0,2,0,1,0
2022,3,144854,100,2,0,1,0
2025,3,80300,0,2,0,1,0
2025,3,114900,0,2,0,1,0
2025,3,300000,0,2,0,1,0
2024,3,145000,100,2,0,1,0
2024,3,294000,0,2,0,1,0
2024,1,145000,0,2,0,1,0
2023,3,59400,100,2,0,1,0
2024,2,93150,0,2,0,1,0
2024,2,115000,0,2,0,1,0
2024,3,175000,0,2,0,1,0
2025,3,117600,100,2,0,1,0
2025,3,260000,0,2,0,1,0
2025,1,187000,100,2,0,1,0
2024,1,93500,0,2,0,1,0
2022,3,175000,0,2,0,1,0
2024,3,345000,0,2,0,1,0
2024,3,155000,0,2,0,1,0
2025,3,227950,0,2,0,1,0
2024,1,96250,100,2,0,1,0
2024,1,66000,0,2,0,1,0
2025,3,159800,100,2,0,1,0
2025,2,175000,0,2,0,1,0
2025,3,174000,0,2,0,1,0
2025,2,175800,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2025,3,93611,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2023,3,136000,100,2,0,1,0
2025,3,250200,0,2,0,1,0
2024,2,117343,0,2,0,1,0
2025,2,322784,0,2,0,1,0
2025,1,163000,0,2,0,1,0
2024,3,65200,0,2,0,1,0
2024,2,47500,100,3,0,1,0
2025,3,130000,0,2,0,1,0
2024,2,93100,0,2,0,1,0
2023,4,70000,0,2,0,1,0
2024,3,237000,0,2,0,1,0
2024,2,250900,0,2,0,1,0
2025,3,104040,0,2,0,1,0
2024,3,258750,0,2,0,1,0
2025,2,162800,0,2,0,1,0
2025,2,136000,0,3,0,1,0
2025,2,98300,0,2,0,1,0
2025,3,138500,100,2,0,1,0
2024,1,85000,0,2,0,1,0
2025,3,48000,0,2,0,1,0
2025,3,231100,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2025,3,125000,0,2,0,1,0
2025,3,96800,0,2,0,1,0
2025,3,135400,0,2,0,1,0
2025,3,113596,0,2,0,1,0
2025,2,60000,0,2,0,1,0
2025,3,218750,0,2,0,1,0
2024,2,256500,0,2,0,1,0
2024,2,167000,0,2,0,1,0
2024,2,166000,0,2,0,1,0
2025,3,200000,100,2,0,1,0
2024,3,211800,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,2,185800,100,2,0,1,0
2025,3,237500,0,2,0,1,0
2024,3,139000,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2024,1,81100,0,2,0,1,0
2024,3,145537,100,2,0,1,0
2025,3,72700,0,2,0,1,0
2024,4,144200,0,2,0,1,0
2024,2,146000,100,2,0,1,0
2024,1,62000,0,2,0,1,0
2025,3,133900,0,2,0,1,0
2025,3,153816,0,2,0,1,0
2025,3,170760,0,2,0,1,0
2025,3,111000,100,2,0,1,0
2025,2,110000,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2024,3,174000,0,2,0,1,0
2025,3,391000,0,2,0,1,0
2025,3,225400,0,2,0,1,0
2025,3,116300,0,2,0,1,0
2024,3,119000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2022,1,124234,0,2,0,1,0
2024,3,165000,0,2,0,1,0
2024,3,189615,0,2,0,1,0
2025,3,294000,0,2,0,1,0
2024,3,100000,0,2,0,1,0
2024,3,178250,0,2,0,1,0
2024,3,172200,100,2,0,1,0
2024,2,60000,0,2,0,1,0
2024,1,126000,0,2,0,1,0
2025,2,125000,0,2,0,1,0
2025,3,170000,0,2,0,1,0
2024,3,200200,0,2,0,1,0
2024,1,100000,0,2,0,1,0
2025,3,215000,0,2,0,1,0
2025,3,168000,0,2,0,1,0
2024,1,61111,50,2,0,1,0
2025,3,231550,100,2,0,1,0
2024,4,220000,100,2,0,1,0
2025,2,73300,0,2,0,1,0
2025,3,150400,0,3,0,1,0
2025,2,198000,0,2,0,1,0
2024,3,147500,100,2,0,1,0
2024,3,185000,0,2,0,1,0
2025,3,185000,0,2,0,1,0
2024,2,250800,0,2,0,1,0
2024,3,136700,0,2,0,1,0
2025,2,96000,0,2,0,1,0
2024,2,294600,0,2,0,1,0
2025,2,60400,0,2,0,1,0
2025,4,190000,0,2,0,1,0
2025,3,164000,0,2,0,1,0
2025,3,97000,0,2,0,1,0
2024,1,250000,0,2,0,1,0
2025,3,485000,0,2,0,1,0
2024,2,208000,0,2,0,1,0
2023,1,61800,100,2,0,1,0
2025,2,105000,0,2,0,1,0
2025,3,175000,0,2,0,1,0
2025,3,110100,0,2,0,1,0
2025,3,125760,0,2,0,1,0
2024,1,104000,0,2,0,1,0
2024,2,46900,0,2,0,1,0
2025,2,50245,0,2,0,1,0
2025,3,220300,0,2,0,1,0
2024,2,127000,0,2,0,1,0
2025,3,140000,100,2,0,1,0
2025,2,75949,0,2,0,1,0
2025,3,245000,0,2,0,1,0
2025,2,120000,0,2,0,1,0
2025,2,104000,0,2,0,1,0
2024,1,80000,0,2,0,1,0
2024,3,84600,0,2,0,1,0
2024,1,183000,0,2,0,1,0
2024,2,133000,0,2,0,1,0
2025,2,160000,0,2,0,1,0
2025,3,187500,0,2,0,1,0
2025,2,720000,100,2,0,1,0
2025,2,136000,100,2,0,1,0
2025,3,128000,0,2,0,1,0
2025,3,286600,0,2,0,1,0
2024,3,233840,0,2,0,1,0
2024,3,175800,0,2,0,1,0
2024,3,180000,100,2,0,1,0
2025,3,130000,0,2,0,1,0
2023,2,247500,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2024,2,308000,0,2,0,1,0
2024,1,93750,0,2,0,1,0
2025,1,126000,0,2,0,1,0
2025,3,183500,100,2,0,1,0
2024,3,83000,0,2,0,1,0
2023,3,133000,0,2,0,1,0
2025,3,133000,100,2,0,1,0
2024,2,158000,0,2,0,1,0
2025,3,145537,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2025,3,196000,0,2,0,1,0
2024,3,140000,0,2,0,1,0
2024,1,65000,0,2,0,1,0
2025,3,160000,100,2,0,1,0
2025,1,95658,0,2,0,1,0
2024,3,164000,0,2,0,1,0
2024,3,339250,0,2,0,1,0
2025,3,235750,0,2,0,1,0
2024,3,181000,0,2,0,1,0
2025,3,247000,0,2,0,1,0
2025,2,111100,0,2,0,1,0
2024,3,108500,100,2,0,1,0
2025,2,198800,0,2,0,1,0
2025,3,203000,0,2,0,1,0
2024,3,125000,100,2,0,1,0
2025,3,131000,0,2,0,1,0
2023,2,95000,100,2,0,1,0
2024,2,152400,0,2,0,1,0
2024,3,355000,0,2,0,1,0
2024,2,295000,0,2,0,1,0
2024,3,93800,0,2,0,1,0
2024,3,135800,0,2,0,1,0
2025,3,188640,0,2,0,1,0
2024,1,65000,0,2,0,1,0
2025,3,76700,0,2,0,1,0
2025,2,252000,0,2,0,1,0
2025,2,97900,100,2,0,1,0
2024,3,198000,0,2,0,1,0
2025,3,101000,0,2,0,1,0
2024,3,126600,0,2,0,1,0
2025,3,115900,100,2,0,1,0
2024,3,210100,0,2,0,1,0
2025,3,145000,100,2,0,1,0
2023,3,79600,0,3,0,1,0
2025,3,75000,0,2,0,1,0
2024,3,260000,0,2,0,1,0
2025,3,175000,0,2,0,1,0
2024,3,108100,0,2,0,1,0
2024,3,62500,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,3,194000,0,2,0,1,0
2024,3,176500,0,2,0,1,0
2023,3,220000,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2024,3,115000,0,2,0,1,0
2024,3,265000,0,2,0,1,0
2025,3,270000,0,2,0,1,0
2025,3,138000,0,2,0,1,0
2025,3,126100,100,2,0,1,0
2024,3,198600,0,2,0,1,0
2024,1,71800,0,2,0,1,0
2024,3,333500,0,2,0,1,0
2025,3,315000,0,2,0,1,0
2025,3,50000,0,2,0,1,0
2025,1,84100,100,2,0,1,0
2025,2,80000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,3,281000,100,2,0,1,0
2024,3,165000,100,2,0,1,0
2025,1,23417,0,2,0,1,0
2024,2,103000,0,2,0,1,0
2024,3,118800,0,2,0,1,0
2024,2,253430,0,2,0,1,0
2024,3,122500,100,2,0,1,0
2024,3,170640,100,2,0,1,0
2023,2,110244,0,2,0,1,0
2024,1,51000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2024,3,268000,100,2,0,1,0
2024,3,191000,0,2,0,1,0
2024,3,152588,0,2,0,1,0
2025,3,169340,100,2,0,1,0
2025,1,63590,0,2,0,1,0
2025,2,256000,100,2,0,1,0
2025,2,246000,0,2,0,1,0
2024,3,206700,0,2,0,1,0
2023,3,204500,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,3,110000,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,3,152000,0,2,0,1,0
2024,1,147000,0,2,0,1,0
2023,3,135000,100,2,0,1,0
2024,3,200000,100,2,0,1,0
2024,2,167030,100,2,0,1,0
2024,1,228000,0,2,0,1,0
2025,1,140663,0,2,0,1,0
2025,2,199000,100,2,0,1,0
2025,2,173800,0,2,0,1,0
2025,3,181000,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2024,4,278400,0,2,0,1,0
2024,2,101970,0,2,0,1,0
2023,2,123040,0,2,0,1,0
2025,3,119401,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2024,2,218500,0,2,0,1,0
2025,3,140280,0,2,0,1,0
2025,3,162800,0,2,0,1,0
2024,2,130000,100,2,0,1,0
2025,2,170000,0,2,0,1,0
2025,3,254400,100,2,0,1,0
2025,3,134400,0,2,0,1,0
2023,2,82920,100,2,0,1,0
2025,3,176000,0,2,0,1,0
2024,3,242000,100,2,0,1,0
2024,2,152000,0,2,0,1,0
2025,1,79000,0,2,0,1,0
2024,4,180000,0,2,0,1,0
2024,2,102927,0,2,0,1,0
2024,3,207900,0,2,0,1,0
2025,1,90000,100,2,0,1,0
2025,2,60900,0,2,0,1,0
2024,2,130000,0,2,0,1,0
2025,3,231000,0,2,0,1,0
2025,3,205000,100,2,0,1,0
2025,3,180000,0,2,0,1,0
2024,3,235400,0,2,0,1,0
2023,3,300000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,3,130000,0,2,0,1,0
2023,3,176000,100,2,0,1,0
2023,3,120000,100,2,0,1,0
2024,3,112600,0,2,0,1,0
2024,2,172000,0,2,0,1,0
2025,3,158227,0,2,0,1,0
2023,3,156400,0,2,0,1,0
2025,1,229300,100,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,2,90000,0,2,0,1,0
2024,3,261000,0,2,0,1,0
2025,2,90000,0,2,0,1,0
2024,2,172000,0,2,0,1,0
2025,1,164210,0,2,0,1,0
2024,2,95000,0,2,0,1,0
2022,2,124000,100,2,0,1,0
2025,3,205000,100,2,0,1,0
2025,2,500000,100,2,0,1,0
2024,2,112500,100,2,0,1,0
2024,3,132000,0,2,0,1,0
2024,2,126000,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,3,167200,0,2,0,1,0
2025,3,160000,100,2,0,1,0
2025,2,73581,0,2,0,1,0
2024,3,194500,0,2,0,1,0
2024,3,175000,100,2,0,1,0
2024,3,180000,100,2,0,1,0
2024,3,174000,100,2,0,1,0
2022,2,135000,100,3,0,1,0
2025,2,225000,0,2,0,1,0
2024,2,75500,0,2,0,1,0
2024,3,222775,0,2,0,1,0
2024,2,98300,0,2,0,1,0
2024,3,160000,0,2,0,0,1
2025,3,178200,100,2,0,1,0
2024,3,120000,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2023,3,110000,100,2,0,1,0
2024,3,264846,0,2,0,1,0
2024,3,175800,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2024,4,220000,0,2,0,1,0
2025,3,324000,0,2,0,1,0
2025,2,137860,0,2,0,1,0
2024,3,242250,100,2,0,1,0
2024,3,60890,0,2,0,1,0
2024,2,180000,0,2,0,1,0
2024,3,129400,0,3,0,1,0
2024,3,147500,100,2,0,1,0
2023,3,130000,100,2,0,1,0
2024,2,93700,0,2,0,1,0
2020,3,47899,50,3,0,1,0
2025,2,460000,0,2,0,1,0
2025,1,75000,0,2,0,1,0
2025,3,320000,0,2,0,1,0
2024,3,261500,0,3,0,1,0
2024,2,136800,0,2,0,1,0
2025,2,135814,0,2,0,1,0
2024,3,141462,0,2,0,1,0
2023,3,160000,100,2,0,1,0
2025,3,218657,100,2,0,1,0
2024,3,209800,100,2,0,1,0
2024,3,190000,100,2,0,1,0
2025,1,64000,0,2,0,1,0
2023,3,260000,0,3,0,1,0
2025,2,82900,100,2,0,1,0
2025,3,200000,0,2,0,1,0
2025,3,196000,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2024,3,170000,100,2,0,1,0
2024,3,156300,100,2,0,1,0
2025,3,134000,100,2,0,1,0
2025,2,100000,0,2,0,1,0
2024,3,67060,100,2,0,0,1
2024,3,185500,100,2,0,1,0
2025,3,63291,0,2,0,1,0
2025,3,120000,100,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,51488,0,2,0,1,0
2025,3,120000,0,2,0,1,0
2025,3,190000,0,2,0,1,0
2024,3,312200,0,2,0,1,0
2024,2,178000,0,2,0,1,0
2025,3,96000,100,2,0,1,0
2025,2,140000,100,2,0,1,0
2025,2,135000,100,2,0,1,0
2025,3,213000,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2025,3,206200,0,2,0,1,0
2024,3,276000,0,2,0,1,0
2025,2,75000,0,2,0,1,0
2025,1,79700,0,2,0,1,0
2023,3,238000,0,2,0,1,0
2025,3,94400,0,2,0,1,0
2024,3,220000,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,2,117000,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2025,3,231000,0,2,0,1,0
2025,3,86990,0,2,0,1,0
2024,3,205563,0,2,0,1,0
2025,2,196000,0,2,0,1,0
2024,2,75600,0,2,0,1,0
2024,2,141000,0,2,0,1,0
2025,3,280600,0,2,0,1,0
2025,3,189000,0,2,0,1,0
2025,3,288400,0,2,0,1,0
2025,2,165880,0,2,0,1,0
2025,3,200200,0,2,0,1,0
2024,3,155000,0,2,0,1,0
2024,1,80000,0,2,0,1,0
2024,1,82100,0,2,0,0,1
2025,2,250000,0,2,0,1,0
2025,2,134200,0,2,0,1,0
2024,2,222200,0,3,0,1,0
2024,3,310270,0,2,0,1,0
2025,3,170760,0,2,0,1,0
2025,1,55162,0,2,0,1,0
2025,1,50000,0,2,0,1,0
2024,2,164200,100,2,0,1,0
2025,3,94320,100,2,0,1,0
2025,3,243000,0,2,0,1,0
2024,3,175100,0,2,0,1,0
2024,3,146100,100,2,0,1,0
2025,1,58200,0,2,0,1,0
2025,1,87521,0,2,0,1,0
2025,3,206000,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,3,258000,0,2,0,1,0
2024,2,101400,0,2,0,1,0
2025,3,364254,0,2,0,1,0
2024,3,250600,0,2,0,1,0
2025,2,170000,0,2,0,1,0
2025,3,296400,0,2,0,1,0
2025,3,145440,0,2,0,1,0
2024,2,99750,0,2,0,1,0
2025,2,168400,0,2,0,1,0
2025,3,150400,0,3,0,1,0
2024,3,272000,0,2,0,1,0
2024,3,183000,0,2,0,1,0
2025,3,190000,0,2,0,1,0
2025,3,161300,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2025,2,150000,0,2,0,1,0
2025,2,60126,0,2,0,1,0
2024,3,84500,0,2,0,1,0
2024,2,171000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2024,2,208800,0,2,0,1,0
2024,2,110000,0,2,0,1,0
2023,3,86000,0,2,0,1,0
2025,2,125600,0,2,0,1,0
2025,3,120000,0,2,0,1,0
2024,3,294000,0,2,0,1,0
2024,3,152000,0,2,0,1,0
2025,2,147000,0,2,0,1,0
2024,2,210000,0,2,0,1,0
2025,3,100000,100,2,0,1,0
2024,3,201500,0,2,0,1,0
2025,2,110000,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2024,3,253800,0,2,0,1,0
2025,3,165000,0,2,0,1,0
2024,3,112924,0,2,0,1,0
2025,1,73162,0,2,0,1,0
2024,2,114557,0,3,0,1,0
2025,1,80000,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,3,188825,0,2,0,1,0
2025,2,272151,0,2,0,1,0
2025,1,127875,0,2,0,1,0
2025,3,182000,100,2,0,1,0
2025,3,139230,0,2,0,1,0
2023,2,205920,0,2,0,1,0
2025,3,212900,0,2,0,1,0
2024,2,183000,0,2,0,1,0
2023,3,200000,100,2,0,1,0
2025,2,245150,0,2,0,1,0
2025,2,80000,0,2,0,1,0
2025,2,135000,0,2,0,1,0
2024,2,750000,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,2,52500,0,2,0,1,0
2025,2,92560,0,2,0,1,0
2025,2,100000,0,2,0,1,0
2020,3,164000,50,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,216000,0,2,0,1,0
2024,3,214000,0,2,0,1,0
2024,3,165600,0,3,0,1,0
2024,3,233923,0,2,0,1,0
2025,2,127000,0,2,0,1,0
2025,1,70000,0,2,0,1,0
2024,3,96076,0,2,0,1,0
2025,3,136000,0,3,0,1,0
2025,2,180000,100,2,0,1,0
2024,3,56250,0,2,0,1,0
2025,3,115900,100,2,0,1,0
2025,3,166400,0,2,0,1,0
2024,2,157000,0,2,0,1,0
2025,2,137500,0,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,2,46250,100,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,1,124900,0,2,0,1,0
2023,1,74540,0,2,0,1,0
2023,3,93919,100,2,0,1,0
2024,3,152880,0,2,0,1,0
2024,2,117200,0,2,0,1,0
2025,3,117200,0,2,0,1,0
2025,3,130900,0,2,0,1,0
2024,1,200000,0,3,0,1,0
2025,2,178100,0,2,0,1,0
2025,2,85000,0,2,0,1,0
2023,3,136000,0,3,0,1,0
2024,1,70000,100,2,0,1,0
2025,3,230000,0,2,0,1,0
2025,2,250377,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,2,153000,0,2,0,1,0
2025,2,46842,0,2,0,1,0
2024,3,176800,0,2,0,1,0
2024,2,113000,0,2,0,1,0
2025,1,64000,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2024,2,211600,0,2,0,1,0
2025,2,230000,0,2,0,1,0
2024,2,58660,0,2,0,1,0
2024,2,225000,0,2,0,1,0
2025,3,270000,0,2,0,1,0
2024,3,230000,0,2,0,1,0
2025,3,349000,0,2,0,1,0
2025,3,196000,0,2,0,1,0
2023,3,140700,100,2,0,1,0
2024,2,124300,0,2,0,1,0
2024,2,145410,0,2,0,1,0
2025,3,185000,0,2,0,1,0
2024,3,129100,100,2,0,1,0
2024,1,90000,0,2,0,1,0
2024,3,77500,100,2,0,1,0
2025,3,180000,0,2,0,1,0
2025,2,166000,0,2,0,1,0
2022,3,105200,0,2,0,1,0
2024,2,172000,0,2,0,1,0
2025,3,225000,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,2,179000,0,2,0,1,0
2025,2,258000,0,2,0,1,0
2025,3,440000,0,2,0,1,0
2025,4,320000,100,2,0,1,0
2024,3,137600,0,2,0,1,0
2023,3,118575,100,2,0,1,0
2025,1,112000,0,2,0,1,0
2024,2,223000,100,2,0,1,0
2024,3,196650,0,2,0,1,0
2023,2,51676,0,2,0,1,0
2025,2,231000,0,2,0,1,0
2024,3,178250,0,2,0,1,0
2024,3,114000,100,2,0,1,0
2024,3,125000,0,2,0,1,0
2025,3,115920,0,2,0,1,0
2024,2,96200,100,2,0,1,0
2025,2,149983,0,2,0,1,0
2025,3,204500,0,2,0,1,0
2024,3,112200,0,2,0,1,0
2024,2,141300,100,2,0,1,0
2025,2,98000,0,2,0,1,0
2024,2,198000,0,2,0,1,0
2025,2,91800,0,2,0,1,0
2024,3,139000,0,2,0,1,0
2025,3,133900,0,2,0,1,0
2024,3,120000,0,2,0,1,0
2024,3,110000,100,2,0,1,0
2025,2,235000,0,2,0,1,0
2025,1,26526,0,2,0,1,0
2025,3,260000,100,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,148000,0,2,0,1,0
2024,2,65600,0,2,0,1,0
2025,3,180000,100,2,0,1,0
2024,3,110000,0,2,0,1,0
2025,3,137000,100,2,0,1,0
2025,2,170227,0,2,0,1,0
2024,3,85000,0,2,0,1,0
2024,3,135400,0,2,0,1,0
2024,3,123076,0,1,0,1,0
2024,3,355000,0,2,0,1,0
2025,2,343000,0,2,0,1,0
2024,2,168000,0,2,0,1,0
2025,2,71428,0,2,0,1,0
2024,2,104000,0,2,0,1,0
2022,3,115000,100,2,0,1,0
2024,3,142000,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2024,3,207000,0,2,0,1,0
2025,4,350000,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2024,2,234000,0,2,0,1,0
2024,2,221000,0,2,0,1,0
2025,3,110720,0,2,0,1,0
2025,2,74600,0,2,0,1,0
2024,3,189250,100,2,0,1,0
2024,3,145537,100,2,0,1,0
2025,2,155000,0,2,0,1,0
2024,2,65000,100,2,0,1,0
2024,4,145440,0,2,0,1,0
2023,3,175000,0,2,0,1,0
2025,3,216000,0,2,0,1,0
2025,3,104040,0,2,0,1,0
2024,2,240000,0,2,0,1,0
2025,3,149000,0,2,0,1,0
2025,3,211500,100,2,0,1,0
2023,3,106000,0,2,0,1,0
2025,3,113100,0,2,0,1,0
2024,2,130900,0,2,0,1,0
2025,3,238000,100,2,0,1,0
2024,2,177000,0,2,0,1,0
2025,2,74800,0,2,0,1,0
2023,3,130000,100,2,0,1,0
2025,2,128300,0,2,0,1,0
2025,2,187000,0,2,0,1,0
2024,3,188885,0,2,0,1,0
2023,3,204500,0,2,0,1,0
2024,2,75349,0,2,0,1,0
2024,2,184200,0,2,0,1,0
2025,2,203000,0,2,0,1,0
2024,3,130000,100,2,0,1,0
2024,2,205000,0,2,0,1,0
2025,3,181854,0,2,0,1,0
2025,4,250000,0,2,0,1,0
2024,2,140000,0,2,0,1,0
2025,2,89240,0,2,0,1,0
2024,2,78000,0,2,0,1,0
2024,2,180000,0,2,0,1,0
2025,3,117700,100,2,0,1,0
2025,3,167700,0,2,0,1,0
2025,3,116700,0,2,0,1,0
2024,2,104300,0,2,0,1,0
2025,3,160000,0,2,0,1,0
2023,3,104000,100,2,0,1,0
2025,3,170000,100,2,0,0,0
2025,2,81600,0,2,0,1,0
2024,3,272000,0,2,0,1,0
2025,3,250000,0,2,0,1,0
2025,3,125000,0,2,0,1,0
2025,1,75000,0,2,0,1,0
2024,2,136000,0,3,0,1,0
2023,3,170700,0,2,0,1,0
2024,2,48000,100,2,0,1,0
2024,3,245500,0,2,0,1,0
2025,1,40000,0,2,0,0,1
2025,3,110000,100,2,0,1,0
2024,2,105000,0,2,0,1,0
2025,3,124904,0,2,0,1,0
2024,2,150400,0,2,0,1,0
2025,3,184300,0,2,0,1,0
2025,2,42105,0,2,0,1,0
2024,2,272000,0,2,0,1,0
2024,3,137500,0,2,0,1,0
2024,2,170000,0,2,0,1,0
2025,3,75949,0,2,0,1,0
2024,2,113052,0,2,0,1,0
2024,2,190000,0,2,0,1,0
2025,3,122774,0,2,0,1,0
2024,3,123000,100,2,0,1,0
2024,3,152375,100,2,0,1,0
2024,3,201000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,105000,0,2,0,1,0
2024,3,100000,0,2,0,1,0
2024,3,178200,0,2,0,1,0
2023,3,190000,0,2,0,1,0
2024,3,189000,0,2,0,1,0
2025,3,161700,0,2,0,1,0
2024,3,145000,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2025,3,161126,0,2,0,1,0
2025,2,252000,0,2,0,1,0
2025,3,135040,0,2,0,1,0
2024,2,251000,0,2,0,1,0
2025,3,76000,100,2,0,1,0
2024,3,160000,100,2,0,1,0
2025,2,149500,0,2,0,1,0
2025,3,122000,0,2,0,1,0
2024,3,80000,0,2,0,1,0
2025,3,130329,0,2,0,1,0
2025,1,98900,0,2,0,1,0
2024,3,166600,0,2,0,1,0
2025,3,159495,0,2,0,1,0
2024,3,202588,0,2,0,1,0
2024,1,75000,100,2,0,1,0
2025,3,101254,100,2,0,1,0
2024,3,150400,0,3,0,1,0
2025,3,170000,0,2,0,1,0
2024,3,170186,0,2,0,1,0
2024,2,45028,0,2,0,1,0
2024,3,389500,0,2,0,1,0
2025,2,85000,0,2,0,1,0
2025,2,56000,0,2,0,1,0
2025,3,95000,0,2,0,1,0
2024,1,80000,100,2,0,1,0
2025,3,324000,0,2,0,1,0
2025,3,184000,0,2,0,1,0
2024,3,165000,0,2,0,1,0
2024,3,110000,0,2,0,1,0
2024,3,202500,0,2,0,1,0
2025,3,230000,0,2,0,1,0
2025,3,194700,0,2,0,1,0
2024,2,189000,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2024,3,129100,100,2,0,1,0
2024,3,205000,0,2,0,1,0
2022,3,225000,0,2,0,1,0
2024,1,66000,0,2,0,1,0
2025,3,97750,0,2,0,1,0
2025,2,115789,0,2,0,1,0
2025,3,185000,0,2,0,1,0
2025,3,130000,100,2,0,1,0
2025,2,46360,100,2,0,0,1
2023,1,125000,0,2,0,1,0
2025,2,109000,0,2,0,1,0
2024,3,162000,0,2,0,1,0
2025,3,108000,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2024,2,174000,0,2,0,1,0
2024,2,142875,0,2,0,1,0
2025,2,159750,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2025,3,85000,0,2,0,1,0
2025,3,70354,0,2,0,1,0
2025,3,130000,0,2,0,1,0
2025,2,341500,0,2,0,1,0
2024,3,148000,0,2,0,1,0
2024,3,135000,100,2,0,1,0
2024,1,136500,0,2,0,1,0
2025,3,162125,0,2,0,1,0
2025,4,94160,100,2,0,1,0
2025,1,40000,0,2,0,1,0
2023,3,132300,0,2,0,1,0
2024,3,109200,0,2,0,1,0
